Frequency,Density
200,231.5814031
201,305.7900391
202,329.1495768
203,331.0220286
204,332.2893829
205,329.1883392
206,326.0872854
207,327.8893687
208,333.8365377
209,339.7837016
210,334.2034403
211,328.1880951
212,324.950704
213,326.1156413
214,327.2805938
215,328.0256043
216,328.673172
217,329.9375305
218,333.177297
219,336.4170481
220,339.2696228
221,341.9277903
222,344.1175486
223,341.847051
224,339.5765483
225,338.3293406
226,338.0047862
227,337.6802419
228,336.7954203
229,335.8861542
230,333.702891
231,329.5437876
232,325.3846893
233,325.0970561
234,325.6172486
235,325.6733907
236,324.4371999
237,323.2010142
238,321.7356211
239,320.1732076
240,318.7498322
241,318.1635793
242,317.5773315
243,316.9147797
244,316.1978251
245,315.4425914
246,313.2904714
247,311.1383565
248,309.1085968
249,307.2162323
250,305.3238627
251,303.1909994
252,301.0363515
253,298.9526393
254,296.9927165
255,295.0327937
256,296.6335093
257,299.0521724
258,300.5919749
259,299.6762746
260,298.760554
261,298.4531759
262,298.3877309
263,298.3775533
264,298.6394959
265,298.9014384
266,299.6130168
267,300.5958659
268,301.5735067
269,302.4913737
270,303.4092407
271,301.5394643
272,297.2754364
273,293.0114136
274,295.2257538
275,297.457484
276,297.4328766
277,294.7400818
278,292.0472997
279,293.8296483
280,295.9982859
281,297.8388342
282,299.1539383
283,300.469045
284,303.1824595
285,306.1431783
286,307.9374339
287,307.2132772
288,306.4891154
289,304.6789144
290,302.5710297
291,302.2253978
292,307.0368347
293,311.8482717
294,316.5181173
295,321.1345317
296,324.2168528
297,321.1154327
298,318.0140228
299,313.9781494
300,309.4883474
301,306.2958577
302,310.5240428
303,314.7522176
304,318.0301107
305,320.740392
306,323.2567698
307,324.116628
308,324.9764913
309,324.4041341
310,322.8157654
311,321.0506439
312,316.8124898
313,312.5743357
314,306.5859172
315,299.1647746
316,291.9816793
317,291.4512812
318,290.9208908
319,293.5681585
320,299.1405818
321,304.6611481
322,303.9973755
323,303.3336029
324,301.2820994
325,297.8284404
326,294.3747838
327,294.6616262
328,294.9939041
329,294.4963176
330,293.0999324
331,291.7035395
332,293.2860896
333,294.9494349
334,296.2076899
335,297.0065689
336,297.8054454
337,299.5690816
338,301.3676147
339,299.9259898
340,294.7271703
341,289.5283458
342,290.3603618
343,291.427414
344,291.7835439
345,291.3164317
346,290.8493195
347,293.6706492
348,296.6085129
349,297.5705338
350,296.3011704
351,295.0317942
352,294.6089554
353,294.2078629
354,294.3544515
355,295.09021
356,295.8259786
357,291.8578491
358,287.8422318
359,285.3648199
360,284.4272843
361,283.5344086
362,286.6837031
363,289.8329798
364,291.5088552
365,291.8440831
366,292.0477499
367,288.8947474
368,285.741745
369,251.3152008
370,191.6414007
371,140.6328748
372,204.1030655
373,267.5732549
374,293.5479406
375,293.3463313
376,292.6176122
377,287.574351
378,282.5310872
379,280.2001622
380,279.46005
381,279.0293172
382,280.3084513
383,281.587588
384,279.4439494
385,275.6716436
386,273.1876551
387,275.7489421
388,278.3102239
389,277.669454
390,275.8485311
391,275.3053182
392,278.4094772
393,281.513649
394,281.1003266
395,279.7498932
396,279.9186503
397,283.2967224
398,286.6747945
399,288.6106161
400,290.300649
401,290.5703532
402,288.6087621
403,286.6471711
404,288.6285146
405,290.9296723
406,292.4172033
407,292.9589717
408,293.511762
409,302.1174011
410,310.723053
411,317.4581909
412,322.6110637
413,327.1916097
414,325.4955851
415,323.7995606
416,321.5071971
417,318.8598429
418,315.2683512
419,307.1178233
420,298.9672902
421,292.1303228
422,285.8099315
423,281.4914678
424,282.7154846
425,283.9395066
426,284.5545705
427,285.0308507
428,285.8302282
429,287.1918691
430,288.5534973
431,285.7310537
432,282.5293274
433,280.5768916
434,280.0315984
435,279.5068588
436,279.7796606
437,280.0524674
438,279.452474
439,278.2241109
440,277.2996826
441,278.2556407
442,279.2115911
443,277.8301188
444,275.4388123
445,274.2684936
446,276.5928472
447,278.9172033
448,274.5037867
449,268.6210581
450,265.1052552
451,265.3790359
452,265.6528092
453,268.3974279
454,271.2737884
455,272.5959778
456,272.4589335
457,271.8406855
458,265.9440486
459,260.0474167
460,259.1196187
461,260.8347677
462,261.5684382
463,258.8912227
464,256.2140121
465,257.1967061
466,259.1199468
467,261.1704381
468,263.4384486
469,265.7064641
470,262.1328125
471,258.2130203
472,256.9063314
473,258.007281
474,259.0879771
475,259.9830195
476,260.8780619
477,259.76636
478,257.6996511
479,255.5080211
480,252.957578
481,250.4071376
482,253.7674866
483,258.250646
484,260.8625844
485,260.9316025
486,260.9822006
487,258.97966
488,256.977122
489,256.1666667
490,256.1666641
491,256.7236786
492,259.7656149
493,262.8075384
494,262.5917104
495,261.4157257
496,261.0435893
497,262.0818303
498,263.1200841
499,261.2483164
500,259.2398529
501,259.9682236
502,262.948054
503,265.17143
504,262.8832347
505,260.5950292
506,258.7678833
507,257.1027603
508,255.9296672
509,255.7213974
510,255.5131353
511,257.8429362
512,260.3435872
513,261.612086
514,261.8205948
515,261.2330958
516,255.7390823
517,250.2450689
518,252.142451
519,256.5959295
520,258.5310415
521,255.7459717
522,252.9609019
523,257.486702
524,262.3634491
525,262.8549093
526,259.9271215
527,257.3687999
528,256.6015396
529,255.8342896
530,259.5938365
531,264.6188253
532,267.1171316
533,265.7204768
534,264.3204829
535,262.4338811
536,260.5472768
537,258.1385015
538,255.4117941
539,253.6160609
540,254.8053335
541,255.9945984
542,254.5501658
543,252.6602148
544,252.9290161
545,255.5905202
546,258.1990814
547,260.3015086
548,262.4039383
549,262.6985474
550,262.2778092
551,260.3792699
552,255.6081213
553,250.8369802
554,252.5622457
555,254.5279999
556,254.4625015
557,252.98732
558,250.8232498
559,246.1842118
560,241.5451686
561,245.2987035
562,250.5734634
563,251.9577179
564,249.0724792
565,246.5839615
566,247.3585052
567,248.1330541
568,251.1018957
569,254.8360113
570,255.1529745
571,249.7952296
572,244.4983495
573,244.3572744
574,244.2162018
575,244.7620494
576,245.6795909
577,246.2724203
578,246.0605545
579,245.8486888
580,243.6704509
581,241.3385493
582,241.7814814
583,244.3268763
584,245.5993347
585,242.1327159
586,238.666097
587,242.8927383
588,248.4142964
589,249.1063054
590,244.9981028
591,241.3210755
592,240.1162287
593,238.9113897
594,241.2096583
595,244.4008357
596,245.1207936
597,242.779218
598,240.4722265
599,238.484258
600,236.4962845
601,238.3987732
602,241.5956116
603,242.5228984
604,240.1060791
605,237.7824504
606,236.92895
607,236.0754496
608,236.6999741
609,237.909818
610,238.4000473
611,237.6879476
612,237.0869725
613,239.6520284
614,242.2170817
615,244.4364599
616,246.5039749
617,247.9352086
618,248.2205505
619,248.4513346
620,246.0958532
621,243.7403717
622,243.5386861
623,244.3243103
624,243.6759466
625,240.3886668
626,237.1524659
627,236.4374161
628,235.7223638
629,237.225413
630,239.7295761
631,241.2303696
632,240.9440104
633,240.7681401
634,243.9915848
635,247.2150269
636,252.5614344
637,258.7971166
638,260.1086375
639,253.3672384
640,247.0836385
641,248.5905889
642,250.0975342
643,247.6582133
644,243.7809067
645,241.5887426
646,241.8042755
647,241.9141159
648,240.9795812
649,240.0450465
650,239.6108017
651,239.3230769
652,238.4768931
653,236.9654795
654,235.9908295
655,238.2953034
656,240.5997823
657,243.5603663
658,246.658844
659,246.5380682
660,243.365654
661,240.4839884
662,238.7525584
663,237.0211283
664,235.9323425
665,234.9217453
666,235.3417206
667,236.7862879
668,236.8985926
669,233.5018412
670,230.1050924
671,235.7463023
672,241.6760534
673,242.0323944
674,239.5722631
675,237.6341884
676,236.6205851
677,235.6325455
678,235.053004
679,234.4734624
680,232.5196864
681,230.1276576
682,229.0330353
683,229.4682032
684,230.5458654
685,234.9727325
686,239.3995997
687,240.5648931
688,241.2184245
689,240.7556407
690,239.4478048
691,237.6794383
692,234.6987127
693,231.717982
694,233.8114141
695,235.9937261
696,232.8909963
697,227.431989
698,225.6885351
699,229.4756953
700,232.8663915
701,233.1578903
702,233.4493815
703,232.2949219
704,230.8365962
705,229.4961319
706,228.2558161
707,227.6326472
708,228.8006922
709,229.9687398
710,229.0758133
711,228.1262131
712,228.1366145
713,228.5751546
714,228.863411
715,228.9365413
716,229.8229497
717,236.0429255
718,242.2628988
719,240.6634369
720,237.7346548
721,234.974378
722,232.3369141
723,230.0772324
724,228.6844152
725,227.326739
726,227.106692
727,226.8866374
728,225.4985886
729,223.737147
730,223.2981517
731,224.2528382
732,225.2555568
733,226.4312414
734,227.6069311
735,226.8292084
736,225.9469172
737,224.8634745
738,223.6863912
739,223.2148031
740,223.7300797
741,223.7054621
742,220.6856104
743,217.6657613
744,221.3340709
745,225.8296839
746,226.7585017
747,225.5786209
748,224.9692256
749,225.3381551
750,226.2166672
751,231.2370962
752,236.2575226
753,232.8454056
754,227.9697495
755,224.5021235
756,221.9889348
757,220.9390513
758,222.7141241
759,224.3203405
760,224.1723302
761,224.0243174
762,229.7551753
763,236.6417338
764,236.7261937
765,231.9842428
766,225.7986069
767,216.7538986
768,209.2134501
769,217.3733521
770,225.533254
771,224.2125727
772,221.0951258
773,219.9659576
774,220.1887665
775,220.8813324
776,222.4419072
777,224.010643
778,225.6464996
779,227.2823588
780,224.5328827
781,221.1104253
782,221.9333038
783,225.2833532
784,225.6567078
785,221.3363088
786,217.6554362
787,217.5809046
788,217.5063706
789,214.0217133
790,210.2182363
791,210.5216319
792,212.7603022
793,215.0661977
794,217.4555308
795,219.6692225
796,221.2381516
797,222.8070755
798,219.1581192
799,215.4203593
800,217.7701238
801,222.1084951
802,223.8519669
803,223.2532171
804,221.8042297
805,218.3593674
806,215.325737
807,217.498792
808,219.6718394
809,219.6817296
810,219.306839
811,219.3545481
812,219.65463
813,221.3212484
814,224.9995016
815,226.9758555
816,221.4176458
817,215.8594411
818,218.3509751
819,221.1317291
820,218.0661494
821,213.0277456
822,212.7858073
823,216.7737859
824,218.833018
825,216.7249171
826,215.444603
827,221.3959961
828,227.3473918
829,221.7584814
830,214.7482478
831,213.5246913
832,215.0331624
833,215.1600495
834,213.7261505
835,213.3567861
836,215.9997508
837,218.1205724
838,211.0936762
839,204.0667801
840,209.6690293
841,217.5317281
842,215.7074789
843,208.5209376
844,206.0337245
845,209.5155869
846,212.1305237
847,211.9790497
848,211.8794378
849,213.0919596
850,214.3044815
851,218.6340307
852,223.562823
853,220.5201747
854,213.0087891
855,210.0134099
856,212.6705246
857,214.1186702
858,211.9157512
859,209.8291728
860,209.7531637
861,209.6771571
862,212.5510178
863,215.8973516
864,214.80601
865,211.5337855
866,209.6138865
867,209.1570257
868,209.7216441
869,212.7691829
870,215.3415426
871,213.8168666
872,212.2921906
873,210.1366857
874,207.9245936
875,208.1721954
876,209.3170624
877,210.4203695
878,211.4895427
879,212.026563
880,211.6444855
881,210.7940166
882,207.8885168
883,205.0205714
884,208.5398433
885,212.0591151
886,209.3731995
887,205.3925298
888,207.4861069
889,212.8478877
890,213.0858078
891,207.6442057
892,204.2010396
893,205.4280472
894,206.6939316
895,208.2286047
896,209.7632701
897,213.2772013
898,216.8858108
899,213.0312068
900,207.11571
901,207.1939036
902,211.0374146
903,213.0637461
904,212.8330027
905,211.5924886
906,207.7444051
907,204.2371369
908,203.3900553
909,202.5429764
910,202.2074229
911,201.8992106
912,203.7125422
913,206.1026077
914,208.7344564
915,211.5116628
916,214.5045828
917,217.7465846
918,219.4818624
919,217.7826665
920,215.1400553
921,207.0254161
922,198.9107742
923,198.9865138
924,199.1411692
925,202.9791489
926,207.5442225
927,206.7325541
928,203.4034933
929,202.8156332
930,204.6748174
931,205.5996348
932,204.979538
933,205.7657725
934,211.3499654
935,216.1259206
936,211.3144532
937,206.5029857
938,205.8777771
939,205.5671718
940,200.8721288
941,194.9671885
942,194.5214005
943,197.16465
944,199.0773621
945,200.2441941
946,200.3145472
947,198.3686676
948,196.8333334
949,196.8333308
950,196.5014674
951,191.8258057
952,187.1501414
953,194.9747035
954,203.7077916
955,201.9654897
956,197.5183233
957,197.5938212
958,200.0138906
959,201.1666692
960,201.1666667
961,200.0083288
962,197.0382691
963,194.1684799
964,191.5876821
965,189.2343547
966,188.4518255
967,187.6693039
968,189.7736257
969,191.8877004
970,192.3706868
971,192.6057231
972,191.8537394
973,190.756251
974,192.8885956
975,197.0458476
976,199.7049128
977,200.8037084
978,200.147939
979,196.4569346
980,193.5132573
981,192.8846283
982,192.0528335
983,189.7726924
984,187.5095012
985,190.4203669
986,193.3312403
987,186.9804688
988,179.4234543
989,182.8657939
990,189.6396434
991,188.7135849
992,183.6695811
993,185.0587082
994,191.9983317
995,194.2629013
996,190.1597773
997,187.1368027
998,186.5051778
999,187.043808
1000,192.2578176
1001,196.4849752
1002,190.7935842
1003,185.1021983
1004,185.6213888
1005,186.2541428
1006,187.6488266
1007,189.152509
1008,187.6733551
1009,185.2977066
1010,186.3946482
1011,189.2471161
1012,189.0328445
1013,186.4165268
1014,185.8367132
1015,187.661293
1016,187.21521
1017,182.6907425
1018,179.1489487
1019,178.434138
1020,178.3657049
1021,181.7034836
1022,184.8927816
1023,185.8470027
1024,186.8012187
1025,187.8328781
1026,188.8672282
1027,188.9306056
1028,188.8509929
1029,187.1596146
1030,185.0087865
1031,185.098793
1032,186.2147013
1033,183.3924306
1034,177.8893356
1035,178.1503499
1036,184.0557302
1037,185.4034881
1038,180.3729401
1039,176.9736735
1040,176.8937759
1041,177.3783951
1042,179.6168518
1043,181.3349406
1044,180.2950363
1045,179.2490692
1046,178.1285095
1047,177.0079498
1048,180.3398158
1049,183.7034912
1050,186.6305644
1051,189.5154368
1052,185.3966879
1053,179.8640722
1054,177.4723562
1055,176.1084366
1056,177.7834473
1057,180.9142939
1058,181.8774974
1059,181.3955409
1060,180.1959432
1061,178.3473511
1062,177.2607168
1063,177.0998713
1064,177.091507
1065,177.3329137
1066,177.0290095
1067,175.4991786
1068,175.5217743
1069,180.5168127
1070,183.861908
1071,179.1057358
1072,174.956398
1073,176.1663157
1074,177.3476385
1075,177.7511826
1076,178.1547292
1077,167.9004415
1078,157.3212827
1079,163.7324855
1080,171.8937861
1081,172.7572098
1082,172.2720922
1083,177.4855321
1084,184.2812297
1085,184.5289408
1086,182.2623622
1087,180.4249191
1088,178.8049698
1089,176.3004405
1090,173.2207082
1091,172.3235169
1092,173.2155482
1093,174.3484853
1094,175.7278977
1095,174.4267629
1096,169.7177276
1097,167.1481145
1098,167.9605001
1099,169.6467972
1100,173.0608444
1101,174.6406505
1102,171.6312485
1103,169.3525747
1104,169.4339574
1105,169.9758606
1106,172.5002518
1107,174.1004893
1108,170.1079534
1109,166.6177979
1110,167.8407364
1111,169.3015391
1112,175.0935339
1113,180.7811076
1114,174.9856695
1115,169.1902263
1116,173.265653
1117,177.6760712
1118,175.7283732
1119,173.27668
1120,170.6786118
1121,168.0619202
1122,168.013972
1123,168.4230754
1124,175.0145238
1125,183.037679
1126,177.9662908
1127,169.119189
1128,165.9822947
1129,164.8347651
1130,165.0808894
1131,165.9010391
1132,165.3343811
1133,164.1034266
1134,163.9315567
1135,164.3421224
1136,165.5113424
1137,167.1545741
1138,167.8815867
1139,167.963796
1140,169.1968842
1141,171.3356222
1142,170.4451192
1143,166.9058609
1144,167.5542094
1145,172.2485733
1146,171.2702128
1147,164.2656835
1148,162.5207113
1149,166.8908386
1150,167.0406265
1151,161.8428574
1152,160.3625386
1153,163.9948883
1154,165.7348811
1155,164.6610438
1156,163.1421687
1157,160.9105759
1158,159.8651149
1159,160.8575262
1160,162.2294617
1161,164.2982076
1162,165.8908946
1163,166.5532837
1164,166.1907171
1165,163.7052663
1166,162.9888255
1167,166.1389364
1168,167.9055201
1169,166.4954249
1170,164.7677841
1171,162.2778956
1172,160.7849732
1173,161.781517
1174,162.7550481
1175,163.6690903
1176,163.5607478
1177,160.7338358
1178,158.756101
1179,159.0888748
1180,159.9519424
1181,162.2827657
1182,163.8026581
1183,163.0530243
1184,161.9535268
1185,159.8699595
1186,157.6547292
1187,155.0695725
1188,154.7301687
1189,160.6545334
1190,163.6426773
1191,158.5497081
1192,154.5623652
1193,153.5598755
1194,154.3289719
1195,159.7623673
1196,161.9954249
1197,156.0569534
1198,152.292511
1199,153.8826243
1200,154.9004186
1201,154.5654602
1202,153.6644999
1203,151.4859645
1204,150.1599185
1205,150.6629537
1206,152.7716624
1207,158.1405868
1208,160.6870677
1209,157.8331324
1210,157.9226685
1211,163.2979838
1212,164.6588364
1213,159.2803218
1214,154.9174729
1215,152.1425285
1216,151.7704303
1217,154.8835882
1218,156.8465144
1219,157.2674586
1220,157.6131134
1221,157.8658295
1222,157.6836828
1223,157.0093664
1224,156.1274694
1225,155.0310542
1226,153.7167257
1227,152.1977094
1228,153.0522817
1229,155.9232407
1230,155.586057
1231,152.7978821
1232,153.2241338
1233,155.8448919
1234,155.1473643
1235,152.4404551
1236,151.1133601
1237,150.520874
1238,154.3273544
1239,160.1710612
1240,163.227979
1241,165.177035
1242,167.253952
1243,169.3737564
1244,160.5305201
1245,148.6525421
1246,148.0986989
1247,150.0512428
1248,153.0221786
1249,156.1650925
1250,156.2721863
1251,156.0172094
1252,150.8451144
1253,145.3172061
1254,146.1600011
1255,147.2282359
1256,151.5706787
1257,155.5071017
1258,152.6956177
1259,150.5093371
1260,153.919225
1261,156.4364726
1262,153.7069397
1263,151.6634064
1264,152.516894
1265,152.7589951
1266,151.0510076
1267,149.8088048
1268,149.7233518
1269,149.6091029
1270,149.4381002
1271,150.0623271
1272,151.9444682
1273,153.6767197
1274,155.21757
1275,154.0606664
1276,150.1205979
1277,150.2064502
1278,153.6346296
1279,154.6903928
1280,154.1758601
1281,151.289004
1282,147.1702881
1283,145.6312269
1284,145.1160825
1285,149.5254148
1286,155.3672053
1287,151.3830312
1288,145.4518089
1289,152.2293752
1290,160.4864248
1291,153.9903005
1292,147.0202675
1293,147.967514
1294,149.2036743
1295,153.5118943
1296,154.8913218
1297,139.8897985
1298,130.1273308
1299,139.0990893
1300,145.4752655
1301,145.3889478
1302,146.6543999
1303,150.3682887
1304,151.064148
1305,147.6937332
1306,144.150247
1307,140.4319407
1308,141.7434896
1309,146.8483887
1310,149.1125755
1311,149.8051745
1312,148.8170751
1313,147.171168
1314,143.8711993
1315,140.1440392
1316,140.2716382
1317,140.965477
1318,141.7421697
1319,142.5206363
1320,143.2152964
1321,143.699159
1322,142.4827741
1323,141.750445
1324,143.0544866
1325,143.8565051
1326,143.3345782
1327,143.7186101
1328,145.7205149
1329,144.3578619
1330,138.784017
1331,136.860007
1332,138.1671524
1333,139.0437864
1334,139.6541494
1335,137.9843114
1336,135.366909
1337,135.1113396
1338,135.460537
1339,136.4297447
1340,137.4779485
1341,136.9010531
1342,137.8083522
1343,158.2726847
1344,172.6116715
1345,156.2479757
1346,145.1519763
1347,148.9169845
1348,146.1551437
1349,131.6994184
1350,126.0311864
1351,130.8526306
1352,134.4108048
1353,136.9545275
1354,137.660998
1355,137.3976949
1356,133.3522377
1357,128.0830968
1358,129.4436315
1359,131.9040222
1360,131.9999987
1361,131.9827398
1362,131.7188098
1363,131.1238111
1364,128.9231097
1365,127.9446195
1366,130.1466255
1367,131.330171
1368,130.8895086
1369,129.925635
1370,128.426487
1371,134.0723915
1372,144.3961754
1373,142.6586698
1374,136.1252149
1375,132.4405289
1376,129.3485438
1377,129.3330574
1378,129.4655126
1379,128.8463847
1380,128.2575137
1381,127.8150126
1382,129.1327845
1383,134.8001505
1384,137.6630554
1385,136.422582
1386,137.0434659
1387,139.3485743
1388,139.3082657
1389,137.9776077
1390,132.7010854
1391,126.2213644
1392,126.2103564
1393,127.0334346
1394,129.7883695
1395,132.373333
1396,133.8849996
1397,133.8326365
1398,129.3839099
1399,126.9092178
1400,127.5324097
1401,128.6164475
1402,130.1308149
1403,129.3996048
1404,127.4386724
1405,127.6231117
1406,128.4257851
1407,128.9859301
1408,129.400238
1409,126.9000588
1410,124.8178418
1411,124.7284991
1412,125.3824463
1413,127.7068011
1414,128.4841143
1415,127.3212446
1416,129.7425652
1417,134.7548243
1418,131.5991478
1419,125.2405434
1420,124.8711154
1421,125.4983928
1422,126.8415133
1423,127.8756078
1424,126.9784368
1425,126.1820018
1426,125.6433741
1427,125.7145322
1428,126.6127714
1429,127.9715017
1430,129.6791751
1431,131.4518267
1432,133.2504476
1433,128.8500494
1434,123.5089912
1435,124.4994036
1436,125.219457
1437,124.4987285
1438,124.3332011
1439,125.4149399
1440,127.8222249
1441,131.7909495
1442,131.4021454
1443,128.2433345
1444,126.7403997
1445,125.7470373
1446,128.8224996
1447,131.8111445
1448,129.2795868
1449,126.8731817
1450,124.8829193
1451,124.9691811
1452,128.318428
1453,130.3790029
1454,131.3753154
1455,129.9352786
1456,127.4883296
1457,123.7799416
1458,119.936114
1459,117.8492012
1460,117.0286789
1461,121.4773547
1462,124.3333346
1463,124.3333333
1464,123.7624804
1465,122.6717135
1466,120.7649346
1467,118.4911537
1468,119.8050423
1469,121.74683
1470,124.8428396
1471,127.0482165
1472,125.5904058
1473,123.4976858
1474,120.3068301
1475,120.3062286
1476,123.0428746
1477,121.1719742
1478,117.429671
1479,118.293499
1480,119.5509542
1481,117.6318906
1482,116.1882909
1483,116.2797292
1484,117.3176028
1485,119.6964111
1486,119.3114866
1487,117.022817
1488,116.5706762
1489,116.6622772
1490,116.6666679
1491,115.0238698
1492,102.7347348
1493,97.55567932
1494,107.7415276
1495,114.0731595
1496,116.552269
1497,117.1445478
1498,116.8689296
1499,118.5144984
1500,120.1152242
1501,116.343942
1502,114.6089414
1503,119.1187541
1504,118.8622843
1505,112.4158694
1506,112.4197629
1507,116.2899081
1508,113.0852318
1509,108.3513463
1510,110.3809726
1511,112.1493988
1512,112.887881
1513,113.9930433
1514,115.6556168
1515,117.811498
1516,120.3068377
1517,118.1336861
1518,114.712115
1519,112.2928505
1520,110.4707235
1521,111.2114016
1522,111.1312014
1523,109.7416077
1524,109.0579809
1525,108.8725929
1526,111.6845449
1527,115.3017769
1528,112.6654828
1529,110.9535891
1530,113.2750778
1531,113.2523804
1532,109.7216212
1533,108.8410619
1534,109.6777903
1535,109.4546737
1536,109.0794741
1537,112.6165212
1538,115.7220942
1539,117.3985291
1540,117.7973938
1541,116.5859146
1542,117.2032738
1543,118.7884509
1544,113.7447675
1545,108.466212
1546,112.2004712
1547,113.5659803
1548,109.2690328
1549,108.9806506
1550,112.5324046
1551,115.0650241
1552,117.2160441
1553,113.5288836
1554,110.336024
1555,111.3659935
1556,110.8114039
1557,107.7196668
1558,107.4649735
1559,109.0586319
1560,110.2649142
1561,111.2808838
1562,110.2484678
1563,108.9317716
1564,106.8657176
1565,106.8206024
1566,108.7939097
1567,110.0165418
1568,110.9567706
1569,109.5639509
1570,108.7627131
1571,111.1160723
1572,110.7151871
1573,106.3824374
1574,104.3489355
1575,103.5949669
1576,106.7969589
1577,110.3277079
1578,111.8374328
1579,113.315328
1580,114.7315343
1581,110.2266998
1582,101.3465563
1583,100.3564606
1584,101.3919411
1585,106.1210226
1586,109.1757838
1587,108.0401306
1588,107.5993118
1589,107.7887014
1590,107.1091334
1591,106.164149
1592,105.6901194
1593,104.4182905
1594,100.7186635
1595,99.85738882
1596,101.9455935
1597,101.8721657
1598,101.017395
1599,104.6307869
1600,107.2208379
1601,105.9847031
1602,104.6582082
1603,103.2310549
1604,101.3912748
1605,99.39207965
1606,98.87104544
1607,99.27919261
1608,102.8057607
1609,104.30631
1610,103.5433566
1611,101.8118757
1612,99.7125117
1613,100.8808263
1614,101.3888194
1615,99.47804641
1616,97.75337727
1617,96.2238528
1618,97.54285304
1619,99.83247248
1620,99.44963709
1621,99.31654865
1622,99.89114
1623,99.56818135
1624,98.41832098
1625,88.87966538
1626,78.28492864
1627,96.6085879
1628,107.3974851
1629,101.0619977
1630,100.0284487
1631,103.0059675
1632,102.6984011
1633,102.0638479
1634,104.371755
1635,105.4452032
1636,104.3867849
1637,102.8392245
1638,101.0099691
1639,100.3981756
1640,99.9331665
1641,99.54760362
1642,98.34782029
1643,96.12952168
1644,94.11764017
1645,92.1875445
1646,94.55460231
1647,97.55386098
1648,102.1915754
1649,102.4082298
1650,98.83120855
1651,96.98523331
1652,95.48998261
1653,93.55417252
1654,92.86988194
1655,94.32260259
1656,95.77587764
1657,97.22945531
1658,99.67419688
1659,101.0564321
1660,98.14583587
1661,97.33506267
1662,98.69414394
1663,100.5055008
1664,102.09773
1665,98.11285147
1666,95.66741943
1667,96.15366871
1668,95.10627493
1669,93.16013463
1670,96.75284194
1671,99.13727824
1672,94.94811632
1673,93.21949259
1674,93.99933117
1675,94.93274815
1676,95.9830068
1677,97.93491237
1678,98.80637741
